,gender,age,income,career,dec,attr,sinc,intel,fun,amb,like
4613,0,29.0,,teaching/education,1,5.0,9.0,9.0,8.0,7.0,8.0
4614,0,29.0,,teaching/education,0,7.0,5.0,7.0,5.0,9.0,6.0
4615,0,29.0,,teaching/education,0,8.0,5.0,8.0,9.0,7.0,7.0
4616,0,29.0,,teaching/education,0,4.0,7.0,8.0,5.0,7.0,5.0
4617,0,29.0,,teaching/education,0,4.0,6.0,7.0,5.0,9.0,6.0
4618,0,29.0,,teaching/education,0,7.0,7.0,7.0,5.0,5.0,6.0
4619,0,29.0,,teaching/education,1,7.0,6.0,7.0,6.0,6.0,6.0
4620,0,22.0,,professor in college,0,9.0,9.0,9.0,9.0,8.0,8.0
4621,0,22.0,,professor in college,1,8.0,9.0,8.0,9.0,8.0,8.0
4622,0,22.0,,professor in college,0,7.0,6.0,6.0,6.0,6.0,6.0
4623,0,22.0,,professor in college,1,8.0,8.0,7.0,8.0,7.0,8.0
4624,0,22.0,,professor in college,1,7.0,8.0,8.0,7.0,7.0,7.0
4625,0,22.0,,professor in college,1,7.0,8.0,8.0,6.0,6.0,7.0
4626,0,22.0,,professor in college,0,6.0,8.0,7.0,7.0,8.0,6.0
4627,0,22.0,,professor in college,1,8.0,8.0,8.0,8.0,8.0,8.0
4628,0,22.0,,professor in college,1,7.0,8.0,8.0,7.0,8.0,7.0
4629,0,22.0,,professor in college,1,7.0,8.0,8.0,8.0,8.0,8.0
4630,0,22.0,,professor in college,0,5.0,6.0,6.0,5.0,5.0,5.0
4631,0,22.0,,professor in college,0,5.0,6.0,6.0,6.0,6.0,5.0
4632,0,22.0,,professor in college,0,6.0,6.0,7.0,6.0,6.0,5.0
4633,0,22.0,,professor in college,0,6.0,6.0,8.0,6.0,6.0,6.0
4634,0,27.0,57316.0,Teacher,0,3.0,6.0,7.0,5.0,5.0,6.0
4635,0,27.0,57316.0,Teacher,0,4.0,7.0,6.0,7.0,5.0,6.0
4636,0,27.0,57316.0,Teacher,0,4.0,6.0,6.0,4.0,4.0,4.0
4637,0,27.0,57316.0,Teacher,1,7.5,8.0,8.0,7.0,7.0,7.0
4638,0,27.0,57316.0,Teacher,1,7.0,8.0,7.5,8.0,7.0,8.0
4639,0,27.0,57316.0,Teacher,1,8.0,9.0,9.0,9.0,8.0,9.0
4640,0,27.0,57316.0,Teacher,0,4.0,8.0,8.0,5.0,8.0,6.0
4641,0,27.0,57316.0,Teacher,0,6.5,8.0,8.0,6.0,7.0,6.0
4643,0,27.0,57316.0,Teacher,1,7.0,6.0,7.0,8.0,5.0,7.0
4644,0,27.0,57316.0,Teacher,0,4.0,6.0,7.0,6.0,6.0,5.0
4645,0,27.0,57316.0,Teacher,0,3.0,8.0,6.0,7.0,5.0,6.0
4646,0,27.0,57316.0,Teacher,0,5.0,6.0,6.0,5.0,4.0,5.0
4647,0,27.0,57316.0,Teacher,0,4.0,7.0,8.0,5.0,8.0,7.0
4648,1,27.0,,Academia; Research; Teaching,1,9.0,9.0,9.0,8.0,7.0,9.0
4649,1,27.0,,Academia; Research; Teaching,1,8.0,9.0,8.0,8.0,7.0,9.0
4650,1,27.0,,Academia; Research; Teaching,1,7.0,8.0,8.0,7.0,6.0,8.0
4651,1,27.0,,Academia; Research; Teaching,1,8.0,9.0,8.0,8.0,6.0,9.0
4652,1,27.0,,Academia; Research; Teaching,1,9.0,8.0,9.0,8.0,7.0,9.0
4653,1,27.0,,Academia; Research; Teaching,1,8.0,9.0,8.0,8.0,6.0,9.0
4654,1,27.0,,Academia; Research; Teaching,0,6.0,8.0,8.0,7.0,6.0,7.0
4655,1,27.0,,Academia; Research; Teaching,0,7.0,9.0,8.0,7.0,6.0,8.0
4656,1,27.0,,Academia; Research; Teaching,0,8.0,9.0,10.0,8.0,7.0,9.0
4657,1,27.0,,Academia; Research; Teaching,0,8.0,9.0,10.0,7.0,6.0,8.0
4658,1,27.0,,Academia; Research; Teaching,0,7.0,9.0,8.0,7.0,6.0,8.0
4659,1,27.0,,Academia; Research; Teaching,0,8.0,9.0,8.0,7.0,6.0,8.0
4660,1,27.0,,Academia; Research; Teaching,0,10.0,10.0,10.0,10.0,8.0,9.0
4661,1,27.0,,Academia; Research; Teaching,1,8.0,9.0,9.0,8.0,7.0,9.0
4664,1,32.0,30587.0,curriculum developer,0,8.0,10.0,10.0,8.0,10.0,5.0
4666,1,32.0,30587.0,curriculum developer,0,8.0,10.0,8.0,8.0,8.0,8.0
4669,1,32.0,30587.0,curriculum developer,1,8.0,10.0,10.0,8.0,10.0,8.0
4670,1,32.0,30587.0,curriculum developer,0,5.0,4.0,4.0,4.0,4.0,3.0
4672,1,32.0,30587.0,curriculum developer,0,8.0,10.0,8.0,10.0,8.0,8.0
4673,1,32.0,30587.0,curriculum developer,1,10.0,10.0,10.0,10.0,10.0,8.0
4676,1,25.0,55080.0,?,0,7.0,7.0,8.0,6.0,7.0,7.0
4677,1,25.0,55080.0,?,0,6.0,7.0,7.0,5.0,6.0,6.0
4678,1,25.0,55080.0,?,0,6.0,8.0,8.0,7.0,6.0,5.0
4679,1,25.0,55080.0,?,1,9.0,8.0,7.0,8.0,7.0,8.0
4680,1,25.0,55080.0,?,0,7.0,7.0,7.0,8.0,6.0,5.0
4681,1,25.0,55080.0,?,0,6.0,6.0,6.0,6.0,6.0,5.0
4682,1,25.0,55080.0,?,0,6.0,6.0,6.0,5.0,7.0,5.0
4683,1,25.0,55080.0,?,1,8.0,7.0,7.0,6.0,7.0,7.0
4684,1,25.0,55080.0,?,0,6.0,6.0,5.0,7.0,5.0,4.0
4685,1,25.0,55080.0,?,0,6.0,8.0,7.0,5.0,5.0,6.0
4686,1,25.0,55080.0,?,1,8.0,7.0,7.0,7.0,7.0,7.0
4687,1,25.0,55080.0,?,0,7.0,8.0,7.0,6.0,6.0,6.0
4688,1,25.0,55080.0,?,0,8.0,8.0,7.0,6.0,7.0,6.0
4689,1,25.0,55080.0,?,1,8.0,8.0,8.0,8.0,8.0,8.0
4690,1,29.0,57513.0,Entrepreneur,0,6.0,7.0,8.0,5.0,4.0,7.0
4691,1,29.0,57513.0,Entrepreneur,0,4.0,5.0,5.0,5.0,7.0,6.0
4692,1,29.0,57513.0,Entrepreneur,0,5.0,5.0,7.0,5.0,8.0,7.0
4693,1,29.0,57513.0,Entrepreneur,1,7.0,8.0,5.0,6.0,5.0,7.0
4694,1,29.0,57513.0,Entrepreneur,0,5.0,6.0,6.0,7.0,5.0,7.0
4695,1,29.0,57513.0,Entrepreneur,0,5.0,5.0,6.0,4.0,7.0,6.0
4696,1,29.0,57513.0,Entrepreneur,0,4.0,2.0,5.0,4.0,5.0,5.0
4697,1,29.0,57513.0,Entrepreneur,1,6.0,6.0,7.0,8.0,7.0,6.0
4698,1,29.0,57513.0,Entrepreneur,0,4.0,0.0,2.0,0.0,3.0,3.0
4699,1,29.0,57513.0,Entrepreneur,1,8.0,7.0,7.0,8.0,5.0,8.0
4700,1,29.0,57513.0,Entrepreneur,1,7.0,7.0,4.0,5.0,5.0,6.0
4701,1,29.0,57513.0,Entrepreneur,0,5.0,7.0,6.0,5.0,6.0,6.0
4702,1,29.0,57513.0,Entrepreneur,0,6.0,5.0,5.0,2.0,8.0,7.0
4703,1,29.0,57513.0,Entrepreneur,0,5.0,8.0,6.0,7.0,5.0,7.0
4704,1,23.0,33772.0,Museum Work (Curation?),1,8.0,8.0,8.0,7.0,8.0,8.0
4705,1,23.0,33772.0,Museum Work (Curation?),0,5.0,6.0,6.0,3.0,4.0,3.0
4706,1,23.0,33772.0,Museum Work (Curation?),0,3.0,6.0,7.0,4.0,8.0,4.0
4707,1,23.0,33772.0,Museum Work (Curation?),0,7.0,5.0,5.0,6.0,3.0,5.0
4708,1,23.0,33772.0,Museum Work (Curation?),0,5.0,7.0,7.0,5.0,5.0,5.0
4709,1,23.0,33772.0,Museum Work (Curation?),0,5.0,7.0,8.0,7.0,6.0,5.0
4710,1,23.0,33772.0,Museum Work (Curation?),0,4.0,6.0,6.0,4.0,4.0,3.0
4711,1,23.0,33772.0,Museum Work (Curation?),0,6.0,6.0,8.0,5.0,8.0,4.0
4712,1,23.0,33772.0,Museum Work (Curation?),0,6.0,4.0,4.0,8.0,4.0,6.0
4713,1,23.0,33772.0,Museum Work (Curation?),1,9.0,8.0,8.0,6.0,7.0,9.0
4714,1,23.0,33772.0,Museum Work (Curation?),0,6.0,6.0,6.0,6.0,4.0,6.0
4715,1,23.0,33772.0,Museum Work (Curation?),0,5.0,7.0,8.0,4.0,8.0,5.0
4716,1,23.0,33772.0,Museum Work (Curation?),0,7.0,6.0,6.0,5.0,5.0,5.0
4717,1,23.0,33772.0,Museum Work (Curation?),1,7.0,8.0,8.0,6.0,7.0,7.0
4718,1,27.0,,Music Industry,0,6.0,5.0,6.0,7.0,8.0,6.0
4720,1,27.0,,Music Industry,0,3.0,6.0,9.0,4.0,8.0,4.0
4721,1,27.0,,Music Industry,1,6.0,7.0,6.0,7.0,7.0,7.0
4722,1,27.0,,Music Industry,0,4.0,6.0,7.0,5.0,7.0,7.0
4723,1,27.0,,Music Industry,0,4.0,7.0,7.0,5.0,5.0,5.0
4725,1,27.0,,Music Industry,0,5.0,8.0,9.0,8.0,8.0,8.0
4726,1,27.0,,Music Industry,0,3.0,6.0,4.0,8.0,6.0,4.0
4727,1,27.0,,Music Industry,1,7.0,7.0,9.0,8.0,9.0,9.0
4728,1,27.0,,Music Industry,0,6.0,8.0,7.0,8.0,6.0,7.0
4729,1,27.0,,Music Industry,0,6.0,7.0,7.0,5.0,6.0,5.0
4730,1,27.0,,Music Industry,0,4.0,8.0,6.0,6.0,6.0,4.0
4731,1,27.0,,Music Industry,0,5.0,7.0,9.0,8.0,8.0,8.0
4732,1,32.0,,academic or consulting,1,7.0,7.0,6.0,6.0,6.0,6.0
4733,1,32.0,,academic or consulting,0,4.0,6.0,5.0,5.0,5.0,5.0
4734,1,32.0,,academic or consulting,0,4.0,6.0,6.0,5.0,8.0,5.0
4735,1,32.0,,academic or consulting,1,5.0,5.0,6.0,6.0,6.0,7.0
4736,1,32.0,,academic or consulting,0,4.0,5.0,5.0,4.0,4.0,4.0
4737,1,32.0,,academic or consulting,0,6.0,6.0,5.0,5.0,6.0,5.0
4738,1,32.0,,academic or consulting,0,5.0,7.0,7.0,4.0,5.0,4.0
4739,1,32.0,,academic or consulting,1,7.0,7.0,7.0,7.0,5.0,6.0
4740,1,32.0,,academic or consulting,0,7.0,5.0,6.0,7.0,6.0,6.0
4741,1,32.0,,academic or consulting,1,6.0,7.0,7.0,7.0,6.0,7.0
4742,1,32.0,,academic or consulting,0,5.0,7.0,5.0,6.0,7.0,6.0
4743,1,32.0,,academic or consulting,0,6.0,6.0,6.0,6.0,5.0,6.0
4744,1,32.0,,academic or consulting,1,9.0,8.0,7.0,8.0,5.0,8.0
4745,1,32.0,,academic or consulting,1,7.0,8.0,7.0,7.0,5.0,7.0
4746,1,27.0,,Academia or UN,1,9.0,8.0,10.0,7.0,7.0,9.0
4747,1,27.0,,Academia or UN,1,7.0,7.0,9.0,7.0,4.0,6.0
4748,1,27.0,,Academia or UN,0,7.0,8.0,8.0,4.0,4.0,8.0
4749,1,27.0,,Academia or UN,0,6.0,8.0,8.0,6.0,3.0,6.0
4750,1,27.0,,Academia or UN,1,8.0,7.0,9.0,8.0,3.0,7.0
4751,1,27.0,,Academia or UN,1,7.0,9.0,9.0,7.0,6.0,7.0
4752,1,27.0,,Academia or UN,0,5.0,9.0,9.0,6.0,6.0,6.0
4753,1,27.0,,Academia or UN,0,5.0,8.0,8.0,7.0,7.0,6.0
4754,1,27.0,,Academia or UN,0,2.0,8.0,6.0,4.0,7.0,4.0
4755,1,27.0,,Academia or UN,0,7.0,7.0,7.0,7.0,6.0,6.0
4756,1,27.0,,Academia or UN,0,7.0,9.0,8.0,8.0,3.0,6.0
4757,1,27.0,,Academia or UN,1,9.0,8.0,8.0,6.0,4.0,7.0
4758,1,27.0,,Academia or UN,1,8.0,8.0,9.0,10.0,4.0,7.0
4759,1,27.0,,Academia or UN,1,10.0,8.0,10.0,9.0,5.0,8.0
4760,1,25.0,31857.0,Investment banking,1,7.0,8.0,9.0,8.0,7.0,7.0
4761,1,25.0,31857.0,Investment banking,0,5.0,6.0,6.0,6.0,5.0,4.0
4762,1,25.0,31857.0,Investment banking,1,6.0,8.0,8.0,8.0,7.0,6.0
4763,1,25.0,31857.0,Investment banking,1,7.0,6.0,6.0,7.0,7.0,6.0
4764,1,25.0,31857.0,Investment banking,0,5.0,6.0,5.0,4.0,4.0,3.0
4765,1,25.0,31857.0,Investment banking,1,5.0,8.0,7.0,8.0,5.0,7.0
4766,1,25.0,31857.0,Investment banking,1,6.0,8.0,8.0,7.0,7.0,6.0
4767,1,25.0,31857.0,Investment banking,0,5.0,6.0,8.0,4.0,5.0,3.0
4768,1,25.0,31857.0,Investment banking,0,4.0,5.0,6.0,8.0,7.0,5.0
4769,1,25.0,31857.0,Investment banking,0,6.0,5.0,6.0,6.0,3.0,4.0
4770,1,25.0,31857.0,Investment banking,1,8.0,8.0,8.0,9.0,6.0,8.0
4771,1,25.0,31857.0,Investment banking,0,5.0,6.0,5.0,4.0,4.0,3.0
4772,1,25.0,31857.0,Investment banking,0,6.0,6.0,5.0,3.0,4.0,2.0
4773,1,25.0,31857.0,Investment banking,1,7.0,7.0,7.0,6.0,6.0,6.0
4774,1,30.0,,International Development banker,1,8.0,7.0,9.0,7.0,7.0,8.0
4775,1,30.0,,International Development banker,0,4.0,7.0,7.0,4.0,7.0,5.0
4776,1,30.0,,International Development banker,1,5.0,10.0,9.0,9.0,9.0,7.0
4777,1,30.0,,International Development banker,0,8.0,4.0,6.0,4.0,6.0,5.0
4778,1,30.0,,International Development banker,0,4.0,8.0,7.0,4.0,6.0,4.0
4779,1,30.0,,International Development banker,0,5.0,8.0,8.0,7.0,6.0,6.0
4780,1,30.0,,International Development banker,0,4.0,7.0,8.0,5.0,6.0,6.0
4781,1,30.0,,International Development banker,0,4.0,10.0,10.0,8.0,5.0,6.0
4782,1,30.0,,International Development banker,0,4.0,7.0,8.0,6.0,7.0,5.0
4783,1,30.0,,International Development banker,1,7.0,7.0,9.0,8.0,7.0,7.0
4784,1,30.0,,International Development banker,1,8.0,6.0,8.0,8.0,8.0,8.0
4785,1,30.0,,International Development banker,1,8.0,9.0,9.0,8.0,5.0,7.0
4786,1,30.0,,International Development banker,0,7.0,10.0,7.0,6.0,4.0,6.0
4787,1,30.0,,International Development banker,1,7.0,7.0,7.0,6.0,8.0,7.0
4788,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",1,6.0,7.0,7.0,6.0,5.0,6.0
4789,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",0,6.0,6.0,6.0,6.0,4.0,7.0
4790,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",1,4.0,5.0,7.0,5.0,5.0,8.0
4791,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",1,7.0,7.0,6.0,6.0,7.0,8.0
4792,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",1,5.0,6.0,7.0,6.0,6.0,6.0
4793,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",1,4.0,7.0,8.0,7.0,4.0,5.0
4794,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",1,7.0,7.0,7.0,6.0,5.0,7.0
4795,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",0,7.0,7.0,7.0,6.0,7.0,7.0
4796,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",0,4.0,3.0,5.0,4.0,6.0,5.0
4797,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",1,6.0,4.0,5.0,5.0,5.0,6.0
4798,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",0,5.0,6.0,5.0,6.0,6.0,5.0
4799,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",0,5.0,6.0,5.0,6.0,5.0,5.0
4800,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",0,4.0,6.0,5.0,4.0,5.0,
4801,1,29.0,,"Corporate Finance, Asset Management/ Hedge Funds",0,6.0,6.0,7.0,6.0,5.0,6.0
4802,1,26.0,,I am a teacher.,1,10.0,9.0,9.0,8.0,7.0,8.0
4803,1,26.0,,I am a teacher.,0,6.0,9.0,7.0,6.0,6.0,6.0
4804,1,26.0,,I am a teacher.,1,6.0,9.0,7.0,6.0,6.0,8.0
4805,1,26.0,,I am a teacher.,1,9.0,9.0,7.0,8.0,9.0,9.0
4806,1,26.0,,I am a teacher.,0,7.0,8.0,8.0,5.0,6.0,6.0
4807,1,26.0,,I am a teacher.,1,7.0,9.0,8.0,10.0,9.0,8.0
4808,1,26.0,,I am a teacher.,1,6.0,8.0,9.0,8.0,9.0,7.0
4809,1,26.0,,I am a teacher.,0,5.0,6.0,7.0,8.0,9.0,6.0
4810,1,26.0,,I am a teacher.,0,7.0,8.0,7.0,6.0,8.0,6.0
4811,1,26.0,,I am a teacher.,1,9.0,7.0,8.0,9.0,8.0,8.0
4812,1,26.0,,I am a teacher.,0,6.0,6.0,6.0,9.0,8.0,7.0
4813,1,26.0,,I am a teacher.,0,6.0,8.0,6.0,5.0,8.0,7.0
4814,1,26.0,,I am a teacher.,0,8.0,6.0,7.0,6.0,5.0,7.0
4815,1,26.0,,I am a teacher.,1,9.0,9.0,7.0,7.0,5.0,8.0
4830,1,29.0,,Finance,0,7.0,7.0,7.0,7.0,5.0,6.0
4831,1,29.0,,Finance,0,4.0,5.0,6.0,5.0,6.0,4.0
4832,1,29.0,,Finance,0,4.0,7.0,7.0,6.0,7.0,5.0
4833,1,29.0,,Finance,0,6.0,7.0,7.0,7.0,7.0,6.0
4834,1,29.0,,Finance,0,4.0,7.0,7.0,6.0,6.0,5.0
4835,1,29.0,,Finance,0,6.0,7.0,7.0,6.0,6.0,5.0
4836,1,29.0,,Finance,0,4.0,7.0,7.0,5.0,5.0,4.0
4837,1,29.0,,Finance,0,6.0,7.0,8.0,7.0,5.0,7.0
4838,1,29.0,,Finance,0,6.0,6.0,7.0,8.0,7.0,6.0
4839,1,29.0,,Finance,0,5.0,7.0,7.0,6.0,6.0,6.0
4840,1,29.0,,Finance,0,4.0,7.0,6.0,6.0,5.0,4.0
4841,1,29.0,,Finance,0,4.0,8.0,7.0,6.0,5.0,5.0
4842,1,29.0,,Finance,0,4.0,8.0,7.0,7.0,5.0,6.0
4843,1,29.0,,Finance,0,6.0,8.0,7.0,8.0,7.0,7.0
4853,0,25.0,,Education,1,6.0,7.0,8.0,8.0,6.0,6.0
4854,0,25.0,,Education,1,8.0,7.0,8.0,7.0,6.0,7.0
4855,0,25.0,,Education,1,8.0,7.0,8.0,7.0,7.0,7.0
4857,0,25.0,,Education,0,6.0,7.0,7.0,6.0,6.0,6.0
4858,0,25.0,,Education,0,6.0,8.0,7.0,7.0,6.0,6.0
4859,0,25.0,,Education,0,6.0,7.0,7.0,6.0,6.0,6.0
4860,0,25.0,,Education,1,7.0,6.0,7.0,8.0,6.0,7.0
4862,0,23.0,,school psychologist,1,1.0,10.0,10.0,6.0,5.0,3.0
4863,0,23.0,,school psychologist,1,3.0,6.0,7.0,7.0,6.0,7.0
4864,0,23.0,,school psychologist,1,2.0,6.0,8.0,9.0,5.0,7.0
4865,0,23.0,,school psychologist,1,1.0,7.0,10.0,6.0,10.0,1.0
4866,0,23.0,,school psychologist,1,3.0,7.0,8.0,9.0,6.0,2.0
4867,0,23.0,,school psychologist,1,1.0,7.0,9.0,7.0,6.0,3.0
4868,0,23.0,,school psychologist,1,1.0,7.0,9.0,2.0,5.0,2.0
4869,0,23.0,,school psychologist,1,3.0,7.0,9.0,6.0,7.0,7.0
4870,0,23.0,,school psychologist,1,8.0,9.0,9.0,9.0,9.0,9.0
4871,0,30.0,,School Psychologist,1,5.0,7.0,8.0,7.0,7.0,5.0
4872,0,30.0,,School Psychologist,1,7.0,7.0,7.0,7.0,5.0,7.0
4873,0,30.0,,School Psychologist,1,7.0,6.0,7.0,8.0,6.0,6.0
4874,0,30.0,,School Psychologist,1,8.0,7.0,8.0,5.0,7.0,8.0
4875,0,30.0,,School Psychologist,1,6.0,7.0,6.0,8.0,5.0,5.0
4876,0,30.0,,School Psychologist,1,6.0,8.0,8.0,7.0,7.0,5.0
4877,0,30.0,,School Psychologist,1,5.0,5.0,7.0,5.0,7.0,4.0
4878,0,30.0,,School Psychologist,1,7.0,7.0,7.0,8.0,7.0,7.0
4879,0,30.0,,School Psychologist,1,7.0,5.0,6.0,4.0,5.0,5.0
4882,0,36.0,,Educator,1,8.0,10.0,9.0,10.0,7.0,8.0
4883,0,36.0,,Educator,1,7.0,10.0,10.0,6.0,10.0,7.0
4885,0,36.0,,Educator,1,8.0,10.0,9.0,10.0,9.0,8.0
4887,0,36.0,,Educator,1,9.0,10.0,8.0,10.0,9.0,8.0
4888,0,36.0,,Educator,1,8.0,10.0,9.0,8.0,8.0,8.0
4889,0,29.0,,Consulting,0,5.0,10.0,8.0,8.0,8.0,8.0
4891,0,29.0,,Consulting,0,8.0,8.0,8.0,8.0,8.0,8.0
4892,0,29.0,,Consulting,0,8.0,10.0,8.0,8.0,8.0,6.0
4893,0,29.0,,Consulting,0,8.0,8.0,8.0,10.0,8.0,10.0
4894,0,29.0,,Consulting,0,8.0,10.0,8.0,8.0,8.0,8.0
4895,0,29.0,,Consulting,0,8.0,8.0,8.0,8.0,8.0,8.0
4896,0,29.0,,Consulting,0,8.0,8.0,8.0,8.0,8.0,7.0
4897,0,29.0,,Consulting,0,8.0,3.0,7.0,6.0,7.0,5.0
4898,0,30.0,,Teacher,0,6.0,8.0,8.0,10.0,8.0,8.0
4899,0,30.0,,Teacher,1,8.0,8.0,8.0,8.0,6.0,9.0
4900,0,30.0,,Teacher,0,8.0,6.0,8.0,8.0,8.0,8.0
4901,0,30.0,,Teacher,1,8.0,7.0,8.0,8.0,8.0,6.0
4902,0,30.0,,Teacher,0,6.0,8.0,8.0,8.0,7.0,10.0
4903,0,30.0,,Teacher,0,7.0,9.0,8.0,8.0,7.0,10.0
4904,0,30.0,,Teacher,0,5.0,7.0,7.0,5.0,10.0,5.0
4905,0,30.0,,Teacher,1,9.0,8.0,8.0,8.0,8.0,7.0
4906,0,30.0,,Teacher,1,6.0,6.0,7.0,7.0,7.0,7.0
4910,0,29.0,,teacher,1,6.0,7.0,8.0,6.0,8.0,7.0
4911,0,29.0,,teacher,1,7.0,7.0,9.0,6.0,7.0,8.0
4912,0,29.0,,teacher,0,6.0,8.0,8.0,6.0,7.0,7.0
4913,0,29.0,,teacher,0,3.0,7.0,8.0,6.0,8.0,4.0
4916,0,22.0,,not sure yet :),0,3.0,9.0,8.0,4.0,6.0,4.0
4917,0,22.0,,not sure yet :),1,8.0,9.0,9.0,8.0,9.0,8.5
4918,0,22.0,,not sure yet :),0,6.0,8.0,6.0,7.0,6.0,6.0
4919,0,22.0,,not sure yet :),0,6.0,7.0,9.0,6.0,8.0,6.0
4920,0,22.0,,not sure yet :),0,4.0,9.0,8.0,4.0,7.0,5.0
4921,0,22.0,,not sure yet :),0,4.0,8.0,8.0,4.0,6.0,4.0
4922,0,22.0,,not sure yet :),0,4.0,9.0,8.0,6.0,8.0,5.0
4923,0,22.0,,not sure yet :),0,5.0,7.0,6.0,6.0,7.0,6.0
4924,0,22.0,,not sure yet :),1,9.0,8.0,8.0,7.0,8.0,7.0
4925,0,34.0,,Early Childhood Ed. - College/univ. faculity,0,4.0,8.0,8.0,5.0,6.0,5.0
4926,0,34.0,,Early Childhood Ed. - College/univ. faculity,1,10.0,8.0,5.0,7.0,5.0,7.0
4927,0,34.0,,Early Childhood Ed. - College/univ. faculity,1,10.0,8.0,7.0,6.0,6.0,6.0
4928,0,34.0,,Early Childhood Ed. - College/univ. faculity,1,7.0,7.0,7.0,5.0,6.0,6.0
4929,0,34.0,,Early Childhood Ed. - College/univ. faculity,0,6.0,7.0,7.0,4.0,6.0,4.0
4930,0,34.0,,Early Childhood Ed. - College/univ. faculity,0,5.0,7.0,7.0,5.0,4.0,5.0
4931,0,34.0,,Early Childhood Ed. - College/univ. faculity,0,4.0,8.0,7.0,4.0,7.0,3.0
4932,0,34.0,,Early Childhood Ed. - College/univ. faculity,1,7.0,7.0,7.0,8.0,6.0,8.0
4933,0,34.0,,Early Childhood Ed. - College/univ. faculity,1,8.0,7.0,7.0,7.0,6.0,7.0
4934,1,30.0,,medical examiner or researcher,0,7.0,7.0,7.0,7.0,7.0,7.0
4935,1,30.0,,medical examiner or researcher,1,8.0,10.0,9.0,7.0,8.0,8.0
4936,1,30.0,,medical examiner or researcher,1,10.0,10.0,9.0,10.0,10.0,10.0
4937,1,30.0,,medical examiner or researcher,0,5.0,10.0,9.0,10.0,8.0,7.0
4938,1,30.0,,medical examiner or researcher,0,6.0,10.0,9.0,8.0,8.0,6.0
4939,1,30.0,,medical examiner or researcher,1,9.0,10.0,10.0,10.0,9.0,9.0
4940,1,30.0,,medical examiner or researcher,1,10.0,10.0,9.0,10.0,9.0,10.0
4941,1,30.0,,medical examiner or researcher,0,4.0,6.0,8.0,5.0,5.0,4.0
4942,1,30.0,,medical examiner or researcher,0,7.0,7.0,8.0,6.0,6.0,5.0
4943,1,30.0,,medical examiner or researcher,0,4.0,8.0,8.0,6.0,6.0,5.0
4944,1,23.0,,Investment Banking,0,6.0,6.0,7.0,7.0,5.0,7.0
4945,1,23.0,,Investment Banking,1,8.0,8.0,7.0,7.0,7.0,8.0
4946,1,23.0,,Investment Banking,0,7.0,8.0,7.0,7.0,6.0,8.0
4947,1,23.0,,Investment Banking,0,5.0,8.0,7.0,7.0,6.0,8.0
4948,1,23.0,,Investment Banking,0,4.0,7.0,5.0,5.0,6.0,5.0
4949,1,23.0,,Investment Banking,1,7.0,8.0,7.0,8.0,7.0,8.0
4950,1,23.0,,Investment Banking,0,6.0,8.0,7.0,6.0,6.0,7.0
4951,1,23.0,,Investment Banking,0,4.0,6.0,6.0,5.0,6.0,5.0
4952,1,23.0,,Investment Banking,1,9.0,8.0,7.0,9.0,6.0,9.0
4953,1,23.0,,Investment Banking,0,3.0,4.0,3.0,2.0,6.0,4.0
4954,1,29.0,,Healthcare,0,6.0,7.0,6.0,6.0,6.0,6.0
4955,1,29.0,,Healthcare,0,8.0,7.0,7.0,6.0,6.0,7.0
4956,1,29.0,,Healthcare,0,6.0,8.0,6.0,6.0,6.0,6.0
4957,1,29.0,,Healthcare,0,7.0,8.0,8.0,8.0,7.0,8.0
4958,1,29.0,,Healthcare,0,6.0,8.0,8.0,8.0,6.0,6.0
4959,1,29.0,,Healthcare,1,9.0,7.0,7.0,8.0,8.0,8.0
4960,1,29.0,,Healthcare,1,8.0,8.0,8.0,7.0,6.0,8.0
4961,1,29.0,,Healthcare,0,6.0,7.0,7.0,5.0,5.0,6.0
4962,1,29.0,,Healthcare,1,8.0,8.0,8.0,7.0,8.0,8.0
4963,1,29.0,,Healthcare,0,5.0,8.0,7.0,7.0,5.0,5.0
4965,1,24.0,,research,1,8.0,8.0,8.0,6.0,8.0,8.0
4968,1,24.0,,research,0,4.0,7.0,6.0,6.0,6.0,4.0
4969,1,24.0,,research,1,7.0,6.0,7.0,6.0,5.0,6.0
4970,1,24.0,,research,0,5.0,8.0,6.0,6.0,6.0,6.0
4972,1,24.0,,research,1,8.0,8.0,8.0,8.0,6.0,7.0
4974,1,25.0,,Architecture and design,0,6.0,8.0,8.0,8.0,8.0,2.0
4975,1,25.0,,Architecture and design,0,6.0,5.0,4.0,3.0,4.0,3.0
4976,1,25.0,,Architecture and design,1,7.0,7.0,6.0,8.0,6.0,7.0
